"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000205336.12",898.957365958832,-3.17043755235593,0.188078954234421,-16.8569501317213,9.32798421947698e-64,2.87775716332944e-61
"ENSG00000136859.10",276.791316824103,3.23078851555893,0.193554694120123,16.6918634045313,1.50208416179498e-62,4.56164183885112e-60
"ENSG00000131620.17",916.807703975654,-3.14565040555751,0.18870648584032,-16.6695404853191,2.18266006108726e-62,6.52648937650646e-60
"ENSG00000182107.7",302.917716454107,-3.78660962946904,0.22818542365083,-16.594441348994,7.64518299963032e-62,2.25139055728507e-59
"ENSG00000185215.9",7535.20313102182,-1.49247661956047,0.0899529963502597,-16.5917387982169,7.99711742296777e-62,2.31988021242988e-59
"ENSG00000152495.11",196.690822893727,3.85609710816285,0.232441133759218,16.5895641868505,8.29198605540062e-62,2.37004472018774e-59
"ENSG00000113657.13",4988.06711061438,2.63630868081307,0.159160459191914,16.5638418876025,1.27205786634586e-61,3.58314734642003e-59
"ENSG00000129514.6",1076.79526586,-1.4628555211802,0.0887029341454384,-16.4916249419854,4.21460724852924e-61,1.17021580689163e-58
"ENSG00000137648.18",1029.81162016273,-8.94803300736853,0.546294454793736,-16.3795054642226,2.67912564538085e-60,7.33401211882002e-58
"ENSG00000142156.14",2642.19021819273,1.91227055319788,0.116880365831983,16.3609220384097,3.63581037077383e-60,9.8146681064389e-58
"ENSG00000110042.8",875.639680662925,-2.03372474065979,0.124678402768524,-16.3117644716348,8.14068119509057e-60,2.16742848914767e-57
"ENSG00000100234.11",3501.56147637843,3.70178235624214,0.226980987483947,16.3087772120295,8.54869530105374e-60,2.24530326853082e-57
"ENSG00000124107.5",292.884830284708,-5.5145163928613,0.338472291387776,-16.2923717337427,1.11807818078143e-59,2.89746233622238e-57
"ENSG00000129654.8",285.980292134797,-4.16660858768282,0.256795417287016,-16.2254008724224,3.33532914385665e-59,8.52966542631551e-57
"ENSG00000118515.11",902.346171081515,3.28905692209268,0.20340132806412,16.1702824332388,8.17228449208936e-59,2.06281196608115e-56
"ENSG00000166086.13",1891.43921359902,1.23597010134833,0.076667688053417,16.1211343752427,1.81251380713675e-58,4.51641260968075e-56
"ENSG00000182985.17",694.10017313592,2.12645436220605,0.132025797134808,16.1063550332878,2.30199358773536e-58,5.66348700901575e-56
"ENSG00000149596.6",212.893262710886,3.15045728064857,0.196509615821689,16.0320769417578,7.62897489982019e-58,1.85345945191132e-55
"ENSG00000035115.22",965.728993440763,-2.02774433074909,0.126586658774101,-16.0186258993349,9.47203822794742e-58,2.27282141973316e-55
"ENSG00000134013.16",1644.21792016151,2.99250310025769,0.188616907177128,15.8655082677581,1.09824784759457e-56,2.60311526412782e-54
"ENSG00000197043.14",2837.35501445916,1.90738965113495,0.120489724822824,15.8303096296361,1.92272709436981e-56,4.50242455496045e-54
"ENSG00000149418.11",8905.24049785314,-1.65792000099872,0.105068714989443,-15.7793878145868,4.31351338268769e-56,9.9806483459426e-54
"ENSG00000060982.15",928.196053901851,2.16299201529183,0.13742023643742,15.73998176227,8.04668656099468e-56,1.83994588234697e-53
"ENSG00000112655.16",1323.16133771747,1.7964170045643,0.115196006614949,15.5944381871584,7.94190062862101e-55,1.79486954206835e-52
"ENSG00000182871.16",10127.278358338,2.26171466001769,0.145395462563074,15.5556068954803,1.4576693214459e-54,3.25646677374972e-52
"ENSG00000148346.12",2065.9441110672,-3.0297643971084,0.195066878932633,-15.5319263510375,2.10946588233977e-54,4.65904305558588e-52
"ENSG00000095739.11",1029.37294671578,-2.33563824672574,0.150491183912367,-15.5201001547427,2.53654766411428e-54,5.53936408985676e-52
"ENSG00000095203.14",1590.7283214347,-1.27280588133641,0.0828738877539561,-15.3583464687361,3.11416461263121e-53,6.72521149012224e-51
"ENSG00000151474.23",2156.37541910351,2.44454340563826,0.159465335115615,15.3296226033446,4.84794983671226e-53,1.03543684644329e-50
"ENSG00000016391.11",611.523062938943,1.66813899906203,0.10907708874171,15.2932116020452,8.48600293529473e-53,1.79276035924335e-50
"ENSG00000136379.12",2130.16602500181,-1.52103734090037,0.10058983199757,-15.1211838283725,1.17412696891574e-51,2.45379911482219e-49
"ENSG00000164181.14",637.398836924916,-2.91718289202603,0.194610810081886,-14.989829654368,8.55724158926619e-51,1.76934625030827e-48
"ENSG00000148468.17",2436.19802097392,1.52951424934346,0.102102179427709,14.980231155853,9.88725588152312e-51,2.02282847698193e-48
"ENSG00000120162.10",387.514018600235,-2.41545141020701,0.162462738356542,-14.8677255759782,5.33967494677121e-50,1.08106169026505e-47
"ENSG00000198734.11",800.304495734692,-3.68773296299563,0.2497354167214,-14.7665597911953,2.40688738426466e-49,4.8227075464503e-47
"ENSG00000003096.14",150.617003659633,2.97686168723143,0.202676651705055,14.6877386328816,7.72490240191609e-49,1.53205309269021e-46
"ENSG00000166033.13",7114.47524492472,1.52520310542914,0.103934974712441,14.6745896619396,9.37811609987765e-49,1.84114206583052e-46
"ENSG00000088340.16",1634.5767133455,-2.68133474268827,0.183003093966946,-14.6518547012793,1.31087907848431e-48,2.5478245769421e-46
"ENSG00000116667.14",334.183890468548,2.80407452223358,0.192123095314434,14.5951975094111,3.01338750817587e-48,5.79883164444616e-46
"ENSG00000213694.5",197.234907298465,3.90402602265262,0.269066415977939,14.5095254956409,1.05447469880623e-47,2.00929120058802e-45
"ENSG00000275482.4",122.953482186946,-4.49329840640371,0.309783151843338,-14.5046571437689,1.13201680001335e-47,2.13610471117082e-45
"ENSG00000119888.10",17487.6814735813,-1.61075555065445,0.111552362734036,-14.4394570511683,2.92134317383894e-47,5.45954095449362e-45
"ENSG00000151715.8",2147.48124701604,-2.17702612750503,0.151023967607509,-14.4151035229245,4.15815246264428e-47,7.69693821561469e-45
"ENSG00000110400.11",4349.96828687849,-1.43986347045678,0.100036683791282,-14.3933546763798,5.6964427556274e-47,1.04449114526768e-44
"ENSG00000196878.15",3406.16119396685,-2.07618972275925,0.145250153985037,-14.2938899945891,2.38884326076645e-46,4.33921099217353e-44
"ENSG00000271824.2",1287.44962624927,2.54644556192443,0.178453464993082,14.2695215361783,3.38895748237954e-46,6.09886829884526e-44
"ENSG00000158825.6",319.036092694279,-2.90364731989274,0.203591023351994,-14.2621578893119,3.7662588970351e-46,6.71568880025451e-44
"ENSG00000144749.13",131.688367105655,4.85808564985213,0.340989075644292,14.247041905002,4.67675606485723e-46,8.26340280696046e-44
"ENSG00000146477.6",1959.84891610412,-1.2850764951728,0.0903793456822788,-14.2186966001102,7.01472902291121e-46,1.22827273233606e-43
"ENSG00000154134.15",484.049064373714,2.22572008273698,0.157200915726993,14.1584422230869,1.65624984058428e-45,2.87418499121394e-43
"ENSG00000162591.16",4805.63032067509,1.62857100403743,0.115062914984618,14.1537436649779,1.77074049459451e-45,3.04567365070257e-43
"ENSG00000179913.11",1454.92735559629,-1.5095910902112,0.107087152913261,-14.096845878739,3.97126427891589e-45,6.7706572390359e-43
"ENSG00000106541.12",1438.47506410125,-2.46944143745261,0.175256308151947,-14.0904567914988,4.34740426899147e-45,7.34749124974941e-43
"ENSG00000070190.13",145.646147648282,-4.5062495790293,0.320128251263345,-14.0763883263847,5.30526750696186e-45,8.88906717804402e-43
"ENSG00000135046.14",7296.06669841109,1.07325248404634,0.0764278351312018,14.0426911504678,8.54067522564953e-45,1.41877404859593e-42
"ENSG00000143153.13",8754.26289800128,1.51379263103715,0.108080307410956,14.006183617532,1.42879281823827e-44,2.35339128943042e-42
"ENSG00000187097.12",1967.51802437596,-1.50114849211677,0.107207047541224,-14.0023303182521,1.5084232696337e-44,2.46367350156307e-42
"ENSG00000099219.14",4231.30208061014,-1.45079395040646,0.103899788342995,-13.963396591503,2.60706875683342e-44,4.2225823631512e-42
"ENSG00000169855.20",613.953608740399,2.30936866125953,0.165622869424272,13.9435373223952,3.44437048804313e-44,5.53262684343854e-42
"ENSG00000011105.14",1264.84753257941,1.31088853553268,0.0940227796507187,13.9422440008947,3.5073670361477e-44,5.58763817332514e-42
"ENSG00000011028.14",1721.79438029905,2.60935266424956,0.189758006064637,13.7509490027037,5.02658187406913e-43,7.94281669141526e-41
"ENSG00000136026.14",3013.18554087142,1.26536565858608,0.0921490408770368,13.731729017935,6.55503064889308e-43,1.0274481910636e-40
"ENSG00000112319.19",544.419441324495,2.08649797174627,0.151969422854743,13.7297222859141,6.73913324441642e-43,1.04785434990782e-40
"ENSG00000166073.10",625.920892123331,1.78833588059413,0.131421555982114,13.607629792768,3.60754737736254e-42,5.56478498622368e-40
"ENSG00000150551.11",564.689708757409,2.28315396261485,0.167798803866497,13.6064972455427,3.66387431379465e-42,5.60717017030809e-40
"ENSG00000144339.12",101.490987891453,3.65861870417488,0.269147435362688,13.5933626833365,4.38463278701632e-42,6.6577908475351e-40
"ENSG00000177469.13",5383.12655155709,2.01374830215744,0.148199468720404,13.5880939354555,4.71192054605921e-42,7.0992936227292e-40
"ENSG00000094755.17",295.047659105938,-2.65454371712279,0.195622174102965,-13.5697485691248,6.0529309853056e-42,9.04959743310767e-40
"ENSG00000077782.20",5370.25076705052,2.0390658185615,0.150329738423273,13.5639550760093,6.55065203350766e-42,9.71896739872175e-40
"ENSG00000130635.15",135.572244879479,5.71747359643396,0.424540482114603,13.4674402967549,2.43150138544017e-41,3.58020158541023e-39
"ENSG00000183049.12",1183.19971933674,2.11659506658138,0.157245068889399,13.4604861159121,2.67152831569797e-41,3.90404694315081e-39
"ENSG00000076864.19",693.238799402879,-1.93815970279447,0.144101286976466,-13.4499819082879,3.07947634958578e-41,4.46661957690666e-39
"ENSG00000130545.16",179.103563567211,-3.30502480218718,0.24614096474205,-13.4273659228189,4.18017529587826e-41,6.01821385560666e-39
"ENSG00000116741.8",7212.91644718532,-2.17835154823166,0.163172261738459,-13.3500113623677,1.18430854833044e-40,1.69251624598165e-38
"ENSG00000164078.13",1819.01385831321,-1.22074577223155,0.0919471099538113,-13.2766083985107,3.16403620267048e-40,4.48755412616297e-38
"ENSG00000170955.10",385.168749057362,2.21362137219019,0.166737523575796,13.2760840194674,3.18626502063434e-40,4.48755412616297e-38
"ENSG00000183742.13",241.77774120759,-3.07927920602868,0.232447235701352,-13.2472180051431,4.68241019252219e-40,6.547289532508e-38
"ENSG00000158769.18",1852.68429553581,-1.66252480267692,0.125533502196874,-13.2436741872268,4.90873861850693e-40,6.81473169923576e-38
"ENSG00000108932.12",148.550802748055,2.40315823194445,0.181782413835317,13.2199709600157,6.72899218975524e-40,9.27551008511225e-38
"ENSG00000187123.15",121.94006960879,3.30120402409207,0.249895648096442,13.2103301887756,7.64881723634898e-40,1.04691839299774e-37
"ENSG00000113083.14",744.163241909803,2.56154596306134,0.194519205635772,13.1686018081819,1.33038634985701e-39,1.80820902767978e-37
"ENSG00000109610.6",388.277712695032,2.4709870864598,0.188293576349579,13.1230556791393,2.42938151097704e-39,3.27899021162151e-37
"ENSG00000167680.16",1196.17202030102,2.3211150928077,0.176964685388403,13.1162615168858,2.65723418981693e-39,3.56179335953668e-37
"ENSG00000101265.16",475.246764313131,2.14417878964147,0.16350773503434,13.1136229683027,2.75134292316136e-39,3.66267815442221e-37
"ENSG00000197406.7",820.129767938093,-2.68435584687226,0.205894341439974,-13.0375406536117,7.48321245700938e-39,9.89413042955335e-37
"ENSG00000131711.15",630.713382942877,2.35887964807591,0.181170747363038,13.0202015634957,9.39226545686194e-39,1.23343291499709e-36
"ENSG00000134193.15",4191.41080042787,-5.09414170293203,0.3913095946548,-13.0181875745365,9.64326709127634e-39,1.25789623614797e-36
"ENSG00000158715.6",870.6150525261,-1.47281805897061,0.113207537995066,-13.0098939086088,1.07491216126047e-38,1.39279951775057e-36
"ENSG00000106571.14",237.840271197033,3.05725981879718,0.235300614486437,12.9929954729183,1.3407482023799e-38,1.72574715638779e-36
"ENSG00000140832.9",112.503829028402,-3.46491624891318,0.26677329881115,-12.9882423179316,1.42665981916807e-38,1.82424738456254e-36
"ENSG00000106123.12",95.540560263056,-4.76421303961084,0.368563890036911,-12.9264237989612,3.19329975199243e-38,4.05653424704084e-36
"ENSG00000135324.6",158.532141113283,3.00465605903747,0.232989727536095,12.8960881271986,4.73531658279218e-38,5.97633851319148e-36
"ENSG00000127329.15",376.196471799276,2.47766697440344,0.192729834772885,12.855648308541,7.99527157228685e-38,1.00255547276753e-35
"ENSG00000188404.10",593.835796065758,-2.30590801350474,0.179417985835957,-12.8521563920188,8.36455835532551e-38,1.04213818073145e-35
"ENSG00000076641.4",120.42346416008,-4.80975537703113,0.374477555893401,-12.8439082698998,9.30554164939967e-38,1.15199049361613e-35
"ENSG00000103175.11",317.837979432558,5.65427822027429,0.441285702977075,12.8131915041173,1.38325957348809e-37,1.70158437153889e-35
"ENSG00000115919.15",128.707687577005,-3.29561526670949,0.257454219695204,-12.8007817102828,1.62309091372114e-37,1.9840499999424e-35
"ENSG00000118495.19",582.803642707355,2.3276979207931,0.181919706887572,12.7951938831544,1.74416632045097e-37,2.11872603776781e-35
"ENSG00000228080.10",260.665168651481,2.74348412852213,0.214764771394909,12.7743675589951,2.27993360211748e-37,2.75234717333884e-35
"ENSG00000164116.16",117.153258145178,-2.68832730973974,0.211577778304612,-12.7060948048585,5.46985304889931e-37,6.56247307767944e-35
"ENSG00000173801.17",3389.33631620654,-1.91966412020053,0.152013147552793,-12.6282769030478,1.474721971573e-36,1.75844762205477e-34
"ENSG00000198203.10",497.793780203238,-1.96591542021425,0.155758383789743,-12.6215704887387,1.60586441169413e-36,1.90314516498093e-34
"ENSG00000198074.10",4677.2314118055,-3.74246627902312,0.296871546646613,-12.6063488444652,1.94810949076959e-36,2.29475491288471e-34
"ENSG00000132563.16",439.828941291861,2.2104708145194,0.175605977922081,12.5876740682497,2.46839992125678e-36,2.89010969093656e-34
"ENSG00000108375.12",232.414076883899,-2.40043121339886,0.192209158126277,-12.4886412114756,8.61117543118478e-36,1.00219644120064e-33
"ENSG00000076716.9",1451.53117622534,1.89938750158913,0.152204589486274,12.4791736438435,9.69879852102379e-36,1.12205861937273e-33
"ENSG00000113739.10",2466.65893605687,2.2648528194306,0.18210678985446,12.4369487883493,1.64675022661346e-35,1.89386020144729e-33
"ENSG00000136059.14",126.873154653002,-4.2324313815815,0.34039115898344,-12.4340226527076,1.70817245656329e-35,1.95294352151554e-33
"ENSG00000102048.16",178.708317461933,3.47579348776354,0.279564776734282,12.4328734412318,1.73291331883526e-35,1.96964346578258e-33
"ENSG00000079156.17",132.362225040475,3.31475876038248,0.266784745148096,12.4248437013983,1.9160052936782e-35,2.16508598185636e-33
"ENSG00000260549.1",194.135177370199,2.41987791736258,0.19533657427989,12.3882479575752,3.02581897748901e-35,3.39941142465181e-33
"ENSG00000125257.16",5999.19159054353,1.58185417454796,0.128217178520928,12.3373029479803,5.70345487305016e-35,6.37082465014959e-33
"ENSG00000177103.15",404.794885977166,3.58466642808331,0.290619984803402,12.3345489488903,5.90184873238916e-35,6.5547618264409e-33
"ENSG00000224189.8",175.517268062823,2.53241324113893,0.205575079524699,12.3186781539573,7.18625310476953e-35,7.93590996274435e-33
"ENSG00000234745.11",1188.1389441602,1.44792413171017,0.117680870815809,12.3038189781619,8.63908306924268e-35,9.48639652733337e-33
"ENSG00000103067.14",1102.94871810888,-1.44128150609226,0.117336070268899,-12.2833626760235,1.11275110552636e-34,1.21502418466351e-32
"ENSG00000147676.14",2834.09720790447,-6.92012785888022,0.564064920354341,-12.2683180768147,1.34008134313868e-34,1.45507379805829e-32
"ENSG00000108242.13",99.3156354402105,-3.13966720716721,0.256217264367534,-12.2539252572124,1.6005721601976e-34,1.72826225031114e-32
"ENSG00000141524.15",545.910977857775,-1.53688397766236,0.125573874263193,-12.2388831807576,1.92665423217572e-34,2.06886473240704e-32
"ENSG00000149557.14",101.832934817483,4.86065747105883,0.397216483911764,12.2367969808085,1.97680872358565e-34,2.11105793140718e-32
"ENSG00000079112.10",2761.67293713845,-2.31887235902687,0.18977069618502,-12.2193384207541,2.4507093171491e-34,2.60284078077103e-32
"ENSG00000182771.19",84.1266738793118,4.22079023871573,0.348811273098478,12.1004983618293,1.04971958095481e-33,1.10882335736075e-31
"ENSG00000158186.13",343.787382370599,2.41712657538741,0.200280912327668,12.0686816696386,1.54590994083143e-33,1.62412462756755e-31
"ENSG00000121297.8",141.987727754977,3.16842537285048,0.262604219216792,12.0654016234019,1.60875623762264e-33,1.68106377604482e-31
"ENSG00000205364.4",173.438661165031,2.95669160832529,0.245614550698622,12.0379334201306,2.24509505015776e-33,2.33345814945808e-31
"ENSG00000026025.16",32636.4410073461,0.967385487937942,0.0804910923663641,12.0185409279176,2.83940932995887e-33,2.93546594346174e-31
"ENSG00000112559.14",197.774728711826,-3.57725222543164,0.298404595189341,-11.9879260678336,4.11068498973231e-33,4.22726314605488e-31
"ENSG00000173705.9",172.849855316206,3.0366068561513,0.253449863001886,11.9810948807998,4.46388935403765e-33,4.56632386763557e-31
"ENSG00000168143.9",419.156275873936,-2.33864922405995,0.195215453455989,-11.9798365480692,4.53216371908196e-33,4.61189183476843e-31
"ENSG00000006555.11",572.965018271825,-1.27802097508894,0.106696110018885,-11.978140298299,4.62584250643888e-33,4.68270182058053e-31
"ENSG00000178623.12",384.121683661135,-1.61246843771107,0.134953232242725,-11.9483498906563,6.6227122179428e-33,6.6693800346081e-31
"ENSG00000184731.6",521.712933898371,-1.75824863801919,0.147235823864465,-11.9417176599474,7.17264806730177e-33,7.18595813588027e-31
"ENSG00000173706.14",734.307483225938,2.38570062499852,0.199977415601525,11.9298502674535,8.27221512040848e-33,8.24506528616714e-31
"ENSG00000268621.6",81.5509010239075,4.30263291917575,0.360905673446174,11.9217658123556,9.115576602295e-33,9.03930341031661e-31
"ENSG00000090382.6",6404.73317695759,-2.32147698749252,0.196258744454088,-11.8286550438806,2.77553325825937e-32,2.73833829479843e-30
"ENSG00000180730.4",7967.96770706742,1.48318431026644,0.125398388254708,11.8277780991396,2.80467790192348e-32,2.7531171566558e-30
"ENSG00000050165.18",1004.22328705822,1.62022459416985,0.138021527185752,11.7389267254616,8.05015463725623e-32,7.86245253918151e-30
"ENSG00000158966.16",941.770257530899,1.76053238860441,0.150342572907289,11.7101387488564,1.13094397022182e-31,1.09905135026156e-29
"ENSG00000137843.12",419.743467471346,-1.52314498673521,0.130139394395274,-11.7039501667646,1.21655590176105e-31,1.17636718938447e-29
"ENSG00000099810.21",15525.6127085583,-0.983519582953312,0.0841019572309512,-11.6943721089925,1.36190740983093e-31,1.3103976444294e-29
"ENSG00000163171.7",3438.47115875599,1.22058647738715,0.104509371101141,11.6792060322122,1.6280912781718e-31,1.5587971469235e-29
"ENSG00000118777.12",516.799825943553,1.73149969435916,0.148643771958956,11.6486528264182,2.33114850612108e-31,2.2209903120083e-29
"ENSG00000163581.14",354.870822093695,-2.45938387600534,0.211161386563637,-11.6469394145798,2.37848456651059e-31,2.25503541632682e-29
"ENSG00000143515.18",293.866761969867,2.23643527224395,0.192100821425928,11.6419870339091,2.52073520822055e-31,2.37830143237741e-29
"ENSG00000125731.13",702.072545221124,-1.70633537994354,0.146667972027992,-11.6340013184193,2.7681098358035e-31,2.59908129317279e-29
"ENSG00000134873.10",248.985006232972,-3.98422229241281,0.343734574541068,-11.5909849852383,4.57836937808621e-31,4.27813400156171e-29
"ENSG00000102890.16",363.491224949437,-2.0228859254,0.174673622186576,-11.580946797103,5.14743723003548e-31,4.78687033507032e-29
"ENSG00000141232.5",4193.97794285828,-1.19669180924181,0.103357753594954,-11.5781522683968,5.31799424102763e-31,4.92193028898157e-29
"ENSG00000136490.9",361.289383138928,1.69081557193108,0.146105621165392,11.5725566096945,5.67655420056688e-31,5.22888660863592e-29
"ENSG00000115616.3",461.368571049322,-1.88986387553538,0.16344365378897,-11.5627852885342,6.36114474956102e-31,5.83184949775792e-29
"ENSG00000162069.16",95.5443788905816,-4.40537013161958,0.381658059264873,-11.5427148062979,8.03486180568595e-31,7.33171709179869e-29
"ENSG00000119630.14",538.860200686937,2.00954809111846,0.174762266308187,11.4987527546404,1.33835368516417e-30,1.21552533760985e-28
"ENSG00000095383.20",1313.1518068029,-1.96943852226227,0.171339701887748,-11.4943501159617,1.40836969875217e-30,1.27316620767196e-28
"ENSG00000169903.7",924.275963225649,-2.93317336586089,0.255733943740362,-11.4696286420189,1.87462018687491e-30,1.68681101630096e-28
"ENSG00000083307.12",1200.52640254316,-1.71317519432714,0.149609210522206,-11.4510008330861,2.32446100251695e-30,2.08194580852164e-28
"ENSG00000105255.11",79.2905554251864,3.08202718650929,0.269164721247602,11.4503385593172,2.34228898565043e-30,2.08829030849091e-28
"ENSG00000183722.9",180.216525482918,2.40314813710119,0.209889854243687,11.4495678972223,2.36320562371454e-30,2.0973180138135e-28
"ENSG00000117525.14",827.450313065621,-1.75987476953684,0.153734840737834,-11.4474686485542,2.42112659407149e-30,2.13895529465334e-28
"ENSG00000109099.15",246.323558948742,1.77415212161228,0.155049365237709,11.4424984513306,2.56393879983587e-30,2.25487395989186e-28
"ENSG00000142227.11",1953.46595304785,1.42644795879217,0.124786228108686,11.4311329095528,2.92270453822562e-30,2.55881465788078e-28
"ENSG00000118242.16",563.258103632368,-1.17020561099275,0.10304029260419,-11.3567768628906,6.86302229482111e-30,5.98160095614991e-28
"ENSG00000221890.4",229.399235756367,2.26638433213062,0.200055155032098,11.3287974597155,9.44931363117664e-30,8.19896695247988e-28
"ENSG00000172264.17",567.002581370134,1.53072599842484,0.135190375549854,11.3227438876398,1.0125226118088e-29,8.74639532582929e-28
"ENSG00000135925.9",101.575510932045,-3.67674872965774,0.324958874274693,-11.3145047596076,1.11228608084095e-29,9.56566029523214e-28
"ENSG00000130005.13",332.965567811938,2.17220063343492,0.192535491103748,11.282079064916,1.60897778372229e-29,1.37762520724345e-27
"ENSG00000022267.19",2744.519672422,1.02217480272097,0.090676121908308,11.2728112011076,1.78769351245716e-29,1.52393031175953e-27
"ENSG00000111348.9",1945.40510443037,1.63953081955663,0.145605994317484,11.2600502969798,2.06640742895052e-29,1.75382946677216e-27
"ENSG00000174099.11",1360.47141389394,1.27915990363381,0.113662068219113,11.2540614795774,2.21167894915743e-29,1.86896487199234e-27
"ENSG00000128512.22",308.083049560901,2.42271823944283,0.215345543039036,11.2503755835971,2.30607980570065e-29,1.94030160621635e-27
"ENSG00000184163.3",113.6934874211,2.55980256388317,0.227642384634403,11.2448416317298,2.455369545371e-29,2.0570070036134e-27
"ENSG00000110811.20",190.483835880409,3.5579842562289,0.316634582709813,11.2368782518292,2.68717418769013e-29,2.24154152411782e-27
"ENSG00000175707.9",75.8175953779166,-4.4835487164012,0.399209662841578,-11.2310626062687,2.87005941321557e-29,2.38386644253238e-27
"ENSG00000147234.10",164.695079915986,2.39105895227151,0.213112664627983,11.2196943173012,3.26396703430979e-29,2.69950907569554e-27
"ENSG00000183780.13",385.039681451883,1.72479249029378,0.153850039524622,11.2108680350241,3.60639088959057e-29,2.97007683602043e-27
"ENSG00000129451.12",133.638932923045,-4.69154764123773,0.419024611738277,-11.1963534117372,4.24864187692684e-29,3.48424487425949e-27
"ENSG00000242366.3",128.054956550688,-2.06130990886003,0.184297135198813,-11.1847094456263,4.84489741059029e-29,3.95653050723668e-27
"ENSG00000272622.2",160.849227161236,-1.99339649483402,0.178297465051249,-11.1801729444726,5.09905213045051e-29,4.14666013420235e-27
"ENSG00000166741.7",1940.95700246088,2.19086825356064,0.196146716670567,11.1695382453954,5.74789034245303e-29,4.65483319566321e-27
"ENSG00000107099.15",333.860077667594,-2.33820048122723,0.209604864036054,-11.1552777745895,6.74817366113469e-29,5.44222005302132e-27
"ENSG00000019582.15",4183.23892130728,1.55945731691935,0.140201803375052,11.1229476324756,9.7012854212727e-29,7.79149518379571e-27
"ENSG00000006042.12",118.611110005973,-2.84757144324281,0.256602544207395,-11.0972065847535,1.29426003764753e-28,1.03519498319824e-26
"ENSG00000118596.12",199.762026918357,5.01129372501232,0.451726426202189,11.0936474696508,1.34681803067419e-28,1.07281783787637e-26
"ENSG00000169562.12",852.732138204359,-3.80066400107098,0.342908983462687,-11.0835941441136,1.50699072388052e-28,1.19550496772823e-26
"ENSG00000225138.8",699.828043132926,1.84082688786083,0.166109355684802,11.082018109527,1.53375906732275e-28,1.21179435904411e-26
"ENSG00000142273.13",98.3542883659122,-4.34714301355534,0.392285468399466,-11.0815805420776,1.54127428252485e-28,1.21280190101834e-26
"ENSG00000204397.8",122.183893795151,2.68395975941167,0.24246012007269,11.0696957446322,1.75997126483714e-28,1.37930651223285e-26
"ENSG00000157782.9",321.799484676923,-3.18895736677231,0.288158156455939,-11.0666913128309,1.81996687650964e-28,1.42059743822656e-26
"ENSG00000148120.16",1554.46755469579,1.02609551210636,0.0929942917394919,11.0339623315891,2.62058982777041e-28,2.03735135570183e-26
"ENSG00000135127.11",416.322036021599,-1.56424549106909,0.142083776391686,-11.0093180994633,3.44601978759777e-28,2.66840002357571e-26
"ENSG00000143375.15",1805.98518955657,-1.08084073357168,0.0982076808870561,-11.0056639542757,3.58862655207793e-28,2.76779943119789e-26
"ENSG00000236699.9",144.501331668443,-2.66398347877505,0.242282982562847,-10.995338800091,4.02399473983446e-28,3.09131864677559e-26
"ENSG00000105426.16",2812.29669267634,1.35286867420151,0.12314979216407,10.9855538562266,4.48479225115528e-28,3.43174890525409e-26
"ENSG00000101335.10",301.683129405439,1.95436802603828,0.178421460203205,10.9536600799726,6.38157800311976e-28,4.86401372818179e-26
"ENSG00000166974.13",931.14229481174,1.19568773302134,0.109258745047379,10.9436341457413,7.12840042355223e-28,5.41201525906879e-26
"ENSG00000196154.12",1785.42511279978,2.0467484719345,0.187042878623771,10.9426698679689,7.20464391465246e-28,5.44861708658308e-26
"ENSG00000151632.17",8399.67727489946,-2.1179866067397,0.194223787143378,-10.9048775018283,1.09240306882979e-27,8.22943645185109e-26
"ENSG00000163430.12",4526.99011862821,1.22197789686749,0.112174383045214,10.8935557628603,1.23713717040581e-27,9.28378302857425e-26
"ENSG00000128915.12",2562.72756977364,-1.00396742024131,0.0921864821864333,-10.8906142899664,1.27775474709605e-27,9.55170817867651e-26
"ENSG00000136158.12",1200.42649332659,1.20319006175328,0.110518914456683,10.8867343446887,1.33336050492142e-27,9.92919339986693e-26
"ENSG00000147010.18",1253.36276694267,1.11679771321208,0.102894663657374,10.8537962370028,1.91310827740254e-27,1.41920505647312e-25
"ENSG00000118513.19",378.336749988742,-2.10376210388669,0.193938010183492,-10.8476007457034,2.04728876237251e-27,1.51296974849704e-25
"ENSG00000162692.12",73.1760783711763,4.35600347581974,0.404947129227125,10.7569684075389,5.49481446093351e-27,4.0453490099509e-25
"ENSG00000137842.7",844.174269487873,-1.27532394108972,0.118581998567437,-10.7547853510366,5.62648609083664e-27,4.12665598722645e-25
"ENSG00000114631.11",203.095331489232,1.9774465943901,0.184062586588427,10.7433380734336,6.36987517110952e-27,4.65431931675506e-25
"ENSG00000102243.13",99.439509239574,-5.79032003737487,0.539195437683964,-10.7388149689217,6.6897532213125e-27,4.86973946102733e-25
"ENSG00000171016.12",110.598143881647,2.93073808015172,0.273145803043639,10.7295739033687,7.39363094695424e-27,5.36203772705234e-25
"ENSG00000056736.10",208.884634071793,1.70728613492828,0.159592970775333,10.6977527057361,1.04276513813908e-26,7.53426885682941e-25
"ENSG00000139625.13",453.893381913548,1.77316119363159,0.166153219310239,10.6718437415333,1.37863260251744e-26,9.88749197879297e-25
"ENSG00000198959.12",19417.2917310701,-1.8730555844054,0.175512049677436,-10.6719486659052,1.37707644232879e-26,9.88749197879297e-25
"ENSG00000153956.16",497.357419396256,2.12032960167753,0.199066184529429,10.6513801261111,1.71798873378729e-26,1.22760400845183e-24
